_ID,TimeSt,Country,Province,City,Latitude,Longitude,POIID,distance_km
4911115,2017-06-21T11:28:24.247Z,CA,AB,Edmonton,53.4154,-113.4178,POI1,15.219635239694515
4911069,2017-06-21T12:28:23.810Z,CA,BC,Vancouver,49.26705,-123.14564,POI1,820.6725265273031
4911062,2017-06-21T04:28:26.197Z,CA,QC,Montréal,45.5308,-73.5556,POI3,1.3035879456056219
4910988,2017-06-21T10:28:25.290Z,CA,AB,Calgary,50.89935,-114.0463,POI1,296.7766702947876
4910973,2017-06-21T00:28:25.140Z,CA,ON,Parry Sound,45.3497,-80.0085,POI3,502.9124685587608
4910931,2017-06-21T22:28:24.887Z,CA,AB,Calgary,51.063,-113.889,POI1,277.47231401827935
4910876,2017-06-21T18:28:26.680Z,CA,QC,Lasalle,45.4251,-73.6429,POI3,12.293945788295137
4910799,2017-06-21T19:28:25.547Z,CA,AB,Calgary,50.9336,-114.115,POI1,293.64376661384597
4910708,2017-06-21T00:28:25.337Z,CA,MB,Winnipeg,49.8388,-97.1196,POI1,1197.7470429590276
4910682,2017-06-21T20:28:25.220Z,CA,AB,Edmonton,53.587,-113.441,POI1,5.416846823637305
4910599,2017-06-21T20:28:23.230Z,CA,AB,Calgary,51.0378,-114.065,POI1,281.68360939878124
4910560,2017-06-21T18:28:22.237Z,CA,ON,Fort Erie,42.90265,-78.9347,POI3,517.403105491371
4910521,2017-06-21T09:28:22.010Z,CA,ON,Brampton,43.7476,-79.6912,POI3,523.0941867433635
4910510,2017-06-21T05:28:22.007Z,CA,ON,Brampton,43.7476,-79.6912,POI3,523.0941867433635
4910439,2017-06-21T13:28:21.913Z,CA,ON,Toronto,43.78338,-79.41717,POI3,501.419318253788
4910409,2017-06-21T19:28:23.813Z,CA,AB,Calgary,51.0486,-113.968,POI1,279.64462855325803
4910349,2017-06-21T08:28:23.807Z,CA,AB,Calgary,51.0486,-113.968,POI1,279.64462855325803
4910257,2017-06-21T05:28:23.800Z,CA,AB,Calgary,51.0486,-113.968,POI1,279.64462855325803
4910240,2017-06-21T12:28:22.837Z,CA,AB,Calgary,51.0378,-114.065,POI1,281.68360939878124
4910212,2017-06-21T20:28:22.407Z,CA,ON,North York,43.76301,-79.33801,POI3,496.61182523764063
4910208,2017-06-21T04:28:22.013Z,CA,BC,Delta,49.09022,-123.04723,POI1,827.7409067451533
4910181,2017-06-21T11:28:21.590Z,CA,BC,Kelowna,49.92935,-119.5089,POI1,577.3451916098525
4910123,2017-06-21T09:28:21.137Z,CA,ON,Fort Erie,42.90265,-78.9347,POI3,517.403105491371
4910087,2017-06-21T09:28:20.747Z,CA,ON,Toronto,43.643,-79.3383,POI3,502.457711434769
4909950,2017-06-21T03:28:23.180Z,CA,AB,Calgary,51.0876,-114.0214,POI1,275.7920018005919
4909821,2017-06-21T17:28:20.720Z,CA,ON,Toronto,43.6781,-79.2954,POI3,497.62987664896207
4909730,2017-06-21T13:28:20.597Z,CA,MB,Winnipeg,49.92423,-97.16977,POI1,1190.327260266389
4909694,2017-06-21T08:28:19.810Z,CA,SK,Regina,50.44892,-104.52813,POI1,702.6216784291936
4909679,2017-06-21T16:28:22.680Z,CA,AB,Bonnyville,54.26961,-110.72664,POI1,197.80627928796258
4909590,2017-06-21T18:28:21.540Z,CA,ON,Frankford,44.1881,-77.6004,POI3,350.8279442454996
4909553,2017-06-21T03:28:21.113Z,CA,AB,Edmonton,53.51507,-113.50584,POI1,3.7043879057584284
4909466,2017-06-21T10:28:20.960Z,CA,SK,Saskatoon,52.1202,-106.669,POI1,484.3707939851123
4909448,2017-06-21T04:28:20.570Z,CA,AB,Beaumont,53.3545,-113.414,POI1,21.83533719045363
4909394,2017-06-21T09:28:19.717Z,CA,AB,Edmonton,53.56757,-113.47077,POI1,2.5769947826684536
4909366,2017-06-21T15:28:19.507Z,CA,ON,Toronto,43.6666,-79.3823,POI3,504.46446273194306
4909310,2017-06-21T17:28:23.100Z,CA,AB,Calgary,51.0876,-114.0214,POI1,275.7920018005919
4909236,2017-06-21T07:28:22.860Z,CA,AB,Edmonton,54.95527,-112.36913,POI1,172.65660400890167
4909071,2017-06-21T12:28:21.513Z,CA,AB,Red Deer,52.2651,-113.794,POI1,143.94016689598396
4908974,2017-06-21T15:28:20.563Z,CA,AB,Edmonton,53.6134,-113.541,POI1,8.318744569683089
4908913,2017-06-21T12:28:19.837Z,CA,AB,Ponoka,52.67615,-113.57874,POI1,96.9404225216213
4908814,2017-06-21T21:28:21.647Z,CA,ON,Mississauga,43.59162,-79.70651,POI3,531.5697556388792
4908771,2017-06-21T19:28:21.017Z,CA,AB,Leduc,52.9504,-113.984,POI1,74.0777213703437
4908707,2017-06-21T22:28:20.567Z,CA,AB,Edmonton,53.4249,-113.595,POI1,15.300019917760833
4908648,2017-06-21T19:28:19.490Z,CA,SK,North Battleford,52.7806,-108.312,POI1,355.1695628900705
4908619,2017-06-21T04:28:19.210Z,CA,AB,Red Deer,52.29052,-113.78317,POI1,141.03813283205508
4908608,2017-06-21T21:28:17.053Z,CA,AB,Calgary,50.97748,-114.00293,POI1,287.78348521943684
4908541,2017-06-21T19:28:18.407Z,CA,AB,Beaumont,53.3545,-113.414,POI1,21.83533719045363
4908475,2017-06-21T07:28:17.717Z,CA,QC,Trois-Rivières,46.3119,-72.6554,POI3,112.62290957230596
4908437,2017-06-21T20:28:16.260Z,CA,AB,Fort Mcmurray,56.7377,-111.438,POI1,377.948481917311
4908360,2017-06-21T19:28:18.627Z,CA,AB,Calgary,51.1264,-114.1419,POI1,272.73092732954603
4908321,2017-06-21T10:28:13.497Z,CA,MB,Brandon,49.81635,-99.96524,POI1,1018.1749983093573
4908281,2017-06-21T13:28:14.707Z,CA,AB,Calgary,50.9819,-114.1004,POI1,288.18244401042864
4908192,2017-06-21T05:28:13.727Z,CA,AB,Edmonton,53.52246,-113.48699,POI1,2.637404663133709
4908171,2017-06-21T12:28:12.963Z,CA,ON,North York,43.7534,-79.3272,POI3,496.28278610849503
4908096,2017-06-21T10:28:15.337Z,CA,ON,Toronto,43.6546,-79.3879,POI3,505.4579351215899
4908021,2017-06-21T22:28:11.203Z,CA,AB,Edmonton,53.5185,-113.6579,POI1,11.787141911505332
4907978,2017-06-21T20:28:12.607Z,CA,ON,York,43.703,-79.512,POI3,512.1019825243789
4907969,2017-06-21T10:28:11.827Z,CA,AB,Bonnyville,54.26961,-110.72664,POI1,197.80627928796258
4907955,2017-06-21T14:28:11.033Z,CA,ON,Mississauga,43.57,-79.5808,POI3,523.5515085552103
4907798,2017-06-21T18:28:10.173Z,CA,ON,North York,43.8101,-79.3579,POI3,495.85668490624226
4907726,2017-06-21T10:28:11.180Z,CA,ON,Mississauga,43.60321,-79.66614,POI3,528.08262035595
4907623,2017-06-21T17:28:10.350Z,CA,ON,Thunder Bay,48.3717,-89.3308,POI3,1235.4784836578535
4907524,2017-06-21T08:28:10.210Z,CA,BC,Richmond,49.1945,-123.04611,POI1,820.2138667436574
4907432,2017-06-21T20:28:09.310Z,CA,BC,Kelowna,49.93555,-119.39866,POI1,571.4295389793705
4907364,2017-06-21T00:28:12.740Z,CA,AB,Edmonton,53.44218,-113.44523,POI1,11.869199279043297
4907302,2017-06-21T06:28:12.007Z,CA,AB,Sherwood Park,53.528,-113.2512,POI1,15.629890824780603
4907300,2017-06-21T18:28:10.207Z,CA,ON,Pembroke,45.827,-77.1116,POI3,277.5378930537656
4907164,2017-06-21T01:28:10.123Z,CA,AB,Calgary,50.9316,-114.096,POI1,293.6782585483187
4907085,2017-06-21T01:28:09.923Z,CA,AB,Calgary,51.00769,-113.95944,POI1,284.09785464996287
4907068,2017-06-21T04:28:08.470Z,CA,AB,Edmonton,53.4487,-113.402,POI1,12.171065036392093
4907043,2017-06-21T09:28:07.643Z,CA,ON,Aylmer,42.766,-80.979,POI3,665.7838641082739
4906987,2017-06-21T10:28:10.303Z,CA,AB,Calgary,51.03875,-113.98519,POI1,280.8716442144282
4906924,2017-06-21T03:28:10.157Z,CA,AB,Calgary,51.0621,-114.1159,POI1,279.51593920420396
4906860,2017-06-21T17:28:09.710Z,CA,ON,North York,43.749,-79.3797,POI3,500.30478724234536
4906779,2017-06-21T01:28:09.000Z,CA,ON,North York,43.76301,-79.33801,POI3,496.61182523764063
4906684,2017-06-21T13:28:07.550Z,CA,AB,Edmonton,53.4567,-113.5801,POI1,11.7440062297855
4906678,2017-06-21T17:28:10.407Z,CA,ON,Niagara Falls,43.09145,-79.11334,POI3,517.3781141757892
4906604,2017-06-21T04:28:10.160Z,CA,ON,Barrie,44.4015,-79.6782,POI3,496.6301951478602
4906514,2017-06-21T05:28:09.353Z,CA,ON,North York,43.76301,-79.33801,POI3,496.61182523764063
4906508,2017-06-21T16:28:09.043Z,CA,QC,Gatineau,45.46838,-75.69981,POI3,166.41726910740783
4906467,2017-06-21T00:28:08.373Z,CA,SK,Saskatoon,52.1225,-106.7249,POI1,480.7331830682424
4906390,2017-06-21T06:28:07.247Z,CA,BC,Surrey,49.13008,-122.75915,POI1,808.9398317550346
4906289,2017-06-21T21:28:05.853Z,CA,ON,North York,43.7318,-79.4182,POI3,503.91808977566785
4906272,2017-06-21T11:28:07.943Z,CA,AB,Edmonton,53.5129,-113.623,POI1,9.79775203703857
4906245,2017-06-21T15:28:06.883Z,CA,AB,Edmonton,53.51507,-113.50584,POI1,3.7043879057584284
4906210,2017-06-21T22:28:04.670Z,CA,AB,Red Deer,52.2694,-113.769,POI1,143.2349444943628
4906147,2017-06-21T01:28:04.020Z,CA,SK,Saskatoon,52.1218,-106.645,POI1,485.8266582262002
4906059,2017-06-21T12:28:03.970Z,CA,AB,Lethbridge,49.6976,-112.848,POI1,430.1949268816658
4906045,2017-06-21T11:28:06.730Z,CA,AB,Sherwood Park,53.528,-113.2512,POI1,15.629890824780603
4906043,2017-06-21T14:28:05.477Z,CA,AB,Edmonton,53.58887,-113.4969,POI1,4.805266764560524
4906014,2017-06-21T13:28:05.383Z,CA,NS,Halifax,44.66667,-63.58926,POI4,68.11249823382244
4905954,2017-06-21T11:28:04.827Z,CA,BC,Richmond,49.15477,-123.13645,POI1,828.0875790949931
4905892,2017-06-21T06:28:04.270Z,CA,AB,Nevis,52.1167,-113.2,POI1,160.1039849889147
4905807,2017-06-21T06:28:07.633Z,CA,BC,Vancouver,49.257,-123.07694,POI1,817.5158158478939
4905783,2017-06-21T17:28:06.517Z,CA,AB,Edmonton,53.47344,-113.39647,POI1,10.011942626634756
4905669,2017-06-21T03:28:05.050Z,CA,ON,Windsor,42.2949,-83.052,POI3,839.6490585876164
4905577,2017-06-21T13:28:04.490Z,CA,AB,Red Deer,52.27027,-113.83133,POI1,143.75330496075483
4905472,2017-06-21T10:28:04.050Z,CA,AB,Ponoka,52.74261,-113.81763,POI1,92.05228076524254
4905382,2017-06-21T02:28:03.250Z,CA,AB,Edmonton,53.4564,-113.521,POI1,10.250533390817042
4905326,2017-06-21T19:28:07.417Z,CA,MB,Winnipeg,49.92454,-97.20577,POI1,1187.9964402664489
4905294,2017-06-21T19:28:05.260Z,CA,MB,Brandon,49.81635,-99.96524,POI1,1018.1749983093573
4905212,2017-06-21T20:28:04.200Z,CA,AB,Nevis,52.1167,-113.2,POI1,160.1039849889147
4905127,2017-06-21T13:28:02.680Z,CA,ON,Saint Catharines,43.1593,-79.2615,POI3,523.413170820768
4905034,2017-06-21T21:28:05.380Z,CA,AB,Edmonton,53.48679,-113.41006,POI1,8.283975621882346
4904992,2017-06-21T10:28:04.000Z,CA,SK,Saskatoon,52.1218,-106.645,POI1,485.8266582262002
4904928,2017-06-21T14:28:02.893Z,CA,AB,Beaumont,53.3753,-113.4585,POI1,19.084897205610257
4904900,2017-06-21T13:28:02.440Z,CA,BC,Kelowna,49.92935,-119.5089,POI1,577.3451916098525
4904861,2017-06-21T00:28:02.200Z,CA,ON,Kingston,44.2257,-76.4824,POI3,271.2250893398762
4904837,2017-06-21T20:28:02.430Z,CA,ON,Mississauga,43.5869,-79.7559,POI3,535.3775862489452
4904748,2017-06-21T05:27:58.197Z,CA,AB,Calgary,51.0419,-114.2,POI1,282.6628457525732
4904621,2017-06-21T13:27:58.073Z,CA,AB,Fort Mcmurray,56.7141,-111.38,POI1,376.7910661830227
4904547,2017-06-21T12:27:57.420Z,CA,AB,Beaumont,53.3501,-113.4187,POI1,22.24899993229683
4904497,2017-06-21T11:27:56.520Z,CA,AB,Edmonton,53.587,-113.441,POI1,5.416846823637305
4904463,2017-06-21T20:27:59.070Z,CA,AB,Calgary,51.1387,-114.2015,POI1,272.07444697562767
4904439,2017-06-21T19:27:57.350Z,CA,AB,Calgary,51.1188,-113.9471,POI1,271.7237163007501
4904355,2017-06-21T03:27:55.480Z,CA,AB,Calgary,51.03922,-113.97842,POI1,280.7644771246206
4904274,2017-06-21T06:27:54.870Z,CA,AB,Calgary,51.1229,-114.189,POI1,273.6552970863314
4904214,2017-06-21T03:27:56.510Z,CA,AB,Calgary,51.1264,-114.1419,POI1,272.73092732954603
4904187,2017-06-21T09:27:55.400Z,CA,AB,Calgary,51.0475,-114.068,POI1,280.6437484188144
4904144,2017-06-21T22:27:55.397Z,CA,AB,Calgary,51.0475,-114.068,POI1,280.6437484188144
4904065,2017-06-21T07:27:54.857Z,CA,ON,Guelph,43.5215,-80.2338,POI3,573.2728103037383
4903982,2017-06-21T10:27:54.850Z,CA,AB,Calgary,51.0378,-114.08,POI1,281.8279602381413
4903913,2017-06-21T21:27:52.703Z,CA,AB,Edmonton,53.58424,-113.41599,POI1,6.255930485919685
4903836,2017-06-21T16:27:56.857Z,CA,QC,Rosemere,45.63749,-73.78755,POI3,21.522538081927895
4903737,2017-06-21T12:27:56.277Z,CA,MB,Steinbach,49.5283,-96.6995,POI1,1240.3350581806287
4903690,2017-06-21T14:27:54.997Z,CA,AB,Calgary,51.0104,-114.066,POI1,284.7117970395108
4903593,2017-06-21T21:27:54.297Z,CA,AB,Calgary,51.1387,-114.2015,POI1,272.07444697562767
4903499,2017-06-21T14:27:56.190Z,CA,MB,Steinbach,49.5283,-96.6995,POI1,1240.3350581806287
4903491,2017-06-21T12:27:54.927Z,CA,ON,Thunder Bay,48.4084,-89.255,POI3,1230.5976458114403
4903443,2017-06-21T22:27:54.787Z,CA,AB,Beaumont,53.3501,-113.4187,POI1,22.24899993229683
4903418,2017-06-21T03:27:53.343Z,CA,AB,Sherwood Park,53.5398,-113.283,POI1,13.414178429531916
4903386,2017-06-21T09:27:51.610Z,CA,AB,Edmonton,53.58424,-113.41599,POI1,6.255930485919685
4903351,2017-06-21T17:27:55.000Z,CA,AB,Edmonton,53.47821,-113.39114,POI1,9.809301407365352
4903349,2017-06-21T12:27:52.153Z,CA,ON,Fort Erie,42.90265,-78.9347,POI3,517.403105491371
4903267,2017-06-21T06:27:50.883Z,CA,ON,Mississauga,43.59162,-79.70651,POI3,531.5697556388792
4903206,2017-06-21T16:27:50.210Z,CA,ON,Brampton,43.7147,-79.7014,POI3,525.3542497387843
4903169,2017-06-21T04:27:47.793Z,CA,AB,Edmonton,53.43728,-113.52154,POI1,12.3372108369433
4903144,2017-06-21T17:27:49.910Z,CA,ON,Burlington,43.3889,-79.7682,POI3,546.209773835953
4903066,2017-06-21T21:27:49.650Z,CA,AB,Edmonton,53.5185,-113.6579,POI1,11.787141911505332
4902986,2017-06-21T21:27:49.370Z,CA,AB,Edmonton,53.5515,-113.492,POI1,0.7231998197875126
4902814,2017-06-21T20:27:48.953Z,CA,AB,Calgary,51.053,-114.161,POI1,281.0009073229253
4902786,2017-06-21T05:27:48.683Z,CA,BC,Vancouver,49.293,-123.048,POI1,813.3573877841118
4902735,2017-06-21T10:27:48.003Z,CA,AB,Red Deer,52.2895,-113.814,POI1,141.45720229472275
4902662,2017-06-21T11:27:47.467Z,CA,AB,Red Deer,52.31208,-113.81678,POI1,139.00626106540975
4902645,2017-06-21T20:27:47.177Z,CA,AB,Red Deer,52.24106,-113.75595,POI1,146.24871251827838
4902577,2017-06-21T10:27:48.997Z,CA,BC,Surrey,49.1301,-122.838,POI1,813.2830156661515
4902501,2017-06-21T07:27:48.850Z,CA,AB,Edmonton,53.5366,-113.5103,POI1,1.9407686570112106
4902491,2017-06-21T08:27:50.620Z,CA,AB,Edmonton,53.5185,-113.6579,POI1,11.787141911505332
4902476,2017-06-21T14:27:49.257Z,CA,AB,Edmonton,53.53301,-113.63279,POI1,9.826897648151931
4902415,2017-06-21T14:27:49.027Z,CA,SK,Saskatoon,52.122,-106.646,POI1,485.75500363558365
4902338,2017-06-21T01:27:46.990Z,CA,AB,Calgary,51.03875,-113.98519,POI1,280.8716442144282
4902283,2017-06-21T18:27:47.623Z,CA,ON,Brampton,43.7476,-79.6912,POI3,523.0941867433635
4902272,2017-06-21T11:27:47.423Z,CA,ON,Cobourg,43.9645,-78.1712,POI3,402.736324064729
4902262,2017-06-21T10:27:41.967Z,CA,MB,Winnipeg,49.9361,-97.1454,POI1,1191.3171011575816
4902221,2017-06-21T09:27:44.840Z,CA,AB,Spruce Grove,53.54628,-113.88183,POI1,26.169692658298246
4902180,2017-06-21T19:27:42.843Z,CA,AB,Calgary,51.0196,-114.20029,POI1,285.1113295980587
4902102,2017-06-21T13:27:41.967Z,CA,MB,Winnipeg,49.9361,-97.1454,POI1,1191.3171011575816
4901978,2017-06-21T17:27:39.923Z,CA,ON,East York,43.70088,-79.29615,POI3,496.56643768177895
4901908,2017-06-21T06:27:37.207Z,CA,ON,Mississauga,43.5924,-79.6953,POI3,530.7200278017184
4901884,2017-06-21T04:27:40.780Z,CA,ON,Burlington,43.3379,-79.7981,POI3,551.0120081369911
4901655,2017-06-21T08:27:35.057Z,CA,AB,Strathcona,53.5565,-113.27,POI1,14.297874754294732
4901651,2017-06-21T19:27:35.887Z,CA,QC,Montréal,45.5312,-73.7097,POI3,11.242983482844732
4901567,2017-06-21T03:27:35.090Z,CA,QC,Montréal,45.502,-73.562,POI3,2.205052563700593
4901551,2017-06-21T01:27:33.760Z,CA,ON,Richmond Hill,43.8939,-79.4375,POI3,497.90365333347563
4901519,2017-06-21T14:27:33.743Z,CA,AB,Edmonton,53.5339,-113.46516,POI1,1.9258316517183192
4901429,2017-06-21T00:27:33.667Z,CA,AB,Edmonton,53.5515,-113.492,POI1,0.7231998197875126
4901335,2017-06-21T14:27:32.790Z,CA,AB,Edmonton,53.44144,-113.43615,POI1,12.09823037521228
4901247,2017-06-21T07:27:34.660Z,CA,QC,Delson,45.3807,-73.5372,POI3,15.831069640296768
4901029,2017-06-21T03:27:35.887Z,CA,ON,Scarborough,43.7667,-79.2386,POI3,489.22103042817656
4900867,2017-06-21T04:27:33.950Z,CA,AB,Edmonton,53.4249,-113.595,POI1,15.300019917760833
4900776,2017-06-21T17:27:33.770Z,CA,SK,Regina,50.4688,-104.651,POI1,694.1163354070214
4900694,2017-06-21T09:27:33.697Z,CA,AB,Edmonton,53.4714,-113.46,POI1,8.48608648645443
4900689,2017-06-21T09:27:33.883Z,CA,AB,Edmonton,53.50731,-113.58595,POI1,7.908786541169222
4900636,2017-06-21T08:27:33.820Z,CA,MB,Winnipeg,49.893,-97.001,POI1,1202.7108981832598
4900634,2017-06-21T16:27:33.733Z,CA,AB,Edmonton,53.4564,-113.521,POI1,10.250533390817042
4900583,2017-06-21T04:27:33.690Z,CA,SK,Estevan,49.14204,-102.97279,POI1,877.841055003787
4900415,2017-06-21T13:27:31.550Z,CA,ON,Windsor,42.2949,-83.052,POI3,839.6490585876164
4900388,2017-06-21T04:27:34.510Z,CA,QC,Montréal,45.5308,-73.5556,POI3,1.3035879456056219
4900360,2017-06-21T17:27:34.077Z,CA,AB,Edmonton,53.587,-113.441,POI1,5.416846823637305
4900289,2017-06-21T14:27:33.693Z,CA,ON,Gloucester,45.27667,-75.69642,POI3,168.54513540019283
4900285,2017-06-21T02:27:33.603Z,CA,AB,Edmonton,53.4714,-113.46,POI1,8.48608648645443
4900271,2017-06-21T03:27:31.460Z,CA,ON,Windsor,42.2949,-83.052,POI3,839.6490585876164
4900208,2017-06-21T02:27:32.257Z,CA,ON,Mississauga,43.5738,-79.7193,POI3,533.3646086669135
4900111,2017-06-21T19:27:29.133Z,CA,AB,Edmonton,53.4564,-113.521,POI1,10.250533390817042
4900016,2017-06-21T11:27:24.887Z,CA,ON,Georgetown,43.6492,-79.9117,POI3,543.7619035267015
4899975,2017-06-21T21:27:26.427Z,CA,ON,Brantford,43.13514,-80.27013,POI3,595.3756727908931
4899837,2017-06-21T19:27:28.030Z,CA,ON,North York,43.74876,-79.55179,POI3,512.8492037818008
4899787,2017-06-21T00:27:25.520Z,CA,ON,Dundas,43.2649,-79.9555,POI3,566.0771521060294
4899705,2017-06-21T21:27:25.943Z,CA,ON,Thunder Bay,48.42564,-89.26875,POI3,1231.9082500100064
4899543,2017-06-21T11:27:22.040Z,CA,ON,London,43.0004,-81.2343,POI3,671.5610518418072
4899456,2017-06-21T10:27:22.177Z,CA,ON,York,43.703,-79.512,POI3,512.1019825243789
4899394,2017-06-21T07:27:24.213Z,CA,ON,Whitby,43.90523,-78.95764,POI3,462.2780925118791
4899323,2017-06-21T11:27:22.910Z,CA,AB,Edmonton,53.58424,-113.41599,POI1,6.255930485919685
4899274,2017-06-21T10:27:22.310Z,CA,AB,Edmonton,53.58424,-113.41599,POI1,6.255930485919685
4899218,2017-06-21T07:27:20.443Z,CA,AB,Calgary,51.0524,-114.038,POI1,279.82324508801366
4899082,2017-06-21T15:27:19.713Z,CA,ON,Ottawa,45.3578,-75.7095,POI3,168.2201564491529
4899056,2017-06-21T03:27:19.680Z,CA,ON,Toronto,43.6781,-79.2954,POI3,497.62987664896207
4898885,2017-06-21T16:27:20.813Z,CA,AB,Edmonton,53.5181,-113.5797,POI1,6.950404757218904
4898847,2017-06-21T17:27:19.757Z,CA,ON,Barrie,44.3303,-79.7268,POI3,502.6455016323314
4898839,2017-06-21T08:27:19.643Z,CA,ON,Scarborough,43.7997,-79.3209,POI3,493.64237652951283
4898837,2017-06-21T16:27:19.490Z,CA,ON,Toronto,43.6531,-79.4847,POI3,512.5240269781824
4898754,2017-06-21T05:27:19.480Z,CA,ON,Toronto,43.7033,-79.4152,POI3,505.06269973021153
4898729,2017-06-21T01:27:18.623Z,CA,SK,Davidson,51.2667,-105.9667,POI1,569.1732064639052
4898708,2017-06-21T07:27:19.617Z,CA,ON,Barrie,44.3303,-79.7268,POI3,502.6455016323314
4898601,2017-06-21T08:27:19.527Z,CA,AB,Edmonton,53.60754,-113.48698,POI1,6.824862021096433
4898563,2017-06-21T18:27:19.503Z,CA,ON,Oakville,43.4309,-79.7767,POI3,544.6513133001247
4898511,2017-06-21T12:27:19.480Z,CA,ON,Brampton,43.68932,-79.76418,POI3,531.1182007230994
4898423,2017-06-21T22:27:19.417Z,CA,ON,Barrie,44.3303,-79.7268,POI3,502.6455016323314
4898387,2017-06-21T15:27:18.660Z,CA,AB,Edmonton,53.6095,-113.47631,POI1,7.069738461803219
4898292,2017-06-21T08:27:16.863Z,CA,ON,Waterloo,43.4737,-80.5309,POI3,597.2406506379064
4898224,2017-06-21T05:27:19.623Z,CA,ON,Ottawa,45.4298,-75.6931,POI3,166.15971631385648
4898161,2017-06-21T04:27:19.550Z,CA,ON,Niagara Falls,43.1052,-79.0845,POI3,514.5815893322031
4898095,2017-06-21T14:27:19.400Z,CA,ON,Mississauga,43.5408,-79.6128,POI3,527.3133563338343
4898057,2017-06-21T07:27:18.840Z,CA,AB,Edmonton,53.48624,-113.41728,POI1,8.055251266782584
4898001,2017-06-21T13:27:18.677Z,CA,ON,Richmond Hill,43.8939,-79.4375,POI3,497.90365333347563
4897944,2017-06-21T12:27:18.053Z,CA,ON,Scarborough,43.7667,-79.2386,POI3,489.22103042817656
4897908,2017-06-21T05:27:16.763Z,CA,ON,Cambridge,43.3653,-80.3066,POI3,586.125075835175
4897844,2017-06-21T03:27:14.640Z,CA,ON,North York,43.74862,-79.55184,POI3,512.8593540475878
4897838,2017-06-21T03:27:19.627Z,CA,ON,Saint Catharines,43.195,-79.284,POI3,522.8680548778876
4897708,2017-06-21T03:27:19.567Z,CA,ON,Ottawa,45.3578,-75.7095,POI3,168.2201564491529
4897629,2017-06-21T22:27:19.483Z,CA,ON,Ancaster,43.208,-79.9652,POI3,569.8117922655933
4897459,2017-06-21T09:27:19.380Z,CA,ON,Ottawa,45.4236,-75.6272,POI3,161.0858703142838
4897402,2017-06-21T04:27:18.727Z,CA,SK,Moose Jaw,50.3895,-105.5578,POI1,646.1081986867084
4897373,2017-06-21T09:27:17.780Z,CA,ON,Scarborough,43.7667,-79.2386,POI3,489.22103042817656
4897354,2017-06-21T03:27:17.657Z,CA,ON,Scarborough,43.7667,-79.2386,POI3,489.22103042817656
4897298,2017-06-21T05:27:19.463Z,CA,ON,Nepean,45.2778,-75.7563,POI3,173.13874570016765
4897261,2017-06-21T06:27:19.420Z,CA,ON,Ottawa,45.4455,-75.6894,POI3,165.7504721585832
4897225,2017-06-21T09:27:19.340Z,CA,SK,Regina,50.433,-104.594,POI1,699.6691937027624
4897153,2017-06-21T10:27:19.040Z,CA,BC,Richmond,49.1945,-123.04611,POI1,820.2138667436574
4897117,2017-06-21T06:27:18.410Z,CA,ON,Burlington,43.332,-79.807,POI3,551.9568593303272
4897033,2017-06-21T15:27:16.657Z,CA,ON,Brampton,43.7033,-79.7603,POI3,530.1866657307531
4897021,2017-06-21T04:27:15.663Z,CA,AB,Edmonton,53.44218,-113.44523,POI1,11.869199279043297
4896965,2017-06-21T22:27:13.587Z,CA,AB,Edmonton,53.54813,-113.59428,POI1,7.174704855040079
4896942,2017-06-21T03:27:10.617Z,CA,ON,Sudbury,46.4917,-80.9928,POI3,583.4150671972759
4896878,2017-06-21T02:27:09.910Z,CA,AB,Calgary,51.0876,-114.0214,POI1,275.7920018005919
4896825,2017-06-21T22:27:12.647Z,CA,AB,Edmonton,53.54813,-113.59428,POI1,7.174704855040079
4896812,2017-06-21T05:27:10.680Z,CA,ON,Sudbury,46.4917,-80.9928,POI3,583.4150671972759
4896724,2017-06-21T04:27:13.773Z,CA,AB,Edmonton,53.538,-113.471,POI1,1.331357701839341
4896714,2017-06-21T14:27:13.427Z,CA,BC,Vancouver,49.25136,-123.06007,POI1,816.9667853039963
4896713,2017-06-21T19:27:09.913Z,CA,AB,Calgary,51.0876,-114.0214,POI1,275.7920018005919
4896673,2017-06-21T05:27:09.513Z,CA,ON,Brampton,43.7796,-79.7681,POI3,527.2892446883714
4896590,2017-06-21T08:27:13.733Z,CA,ON,Mississauga,43.5873,-79.6076,POI3,524.6283733042764
4896512,2017-06-21T03:27:12.903Z,CA,AB,Sherwood Park,53.5398,-113.283,POI1,13.414178429531916
4896429,2017-06-21T14:27:09.447Z,CA,ON,Etobicoke,43.6879,-79.557,POI3,516.0903406186962
4896359,2017-06-21T04:27:11.220Z,CA,ON,London,42.9399,-81.2709,POI3,677.3096549572074
4896273,2017-06-21T04:27:09.520Z,CA,ON,Etobicoke,43.6879,-79.557,POI3,516.0903406186962
4896228,2017-06-21T22:27:09.397Z,CA,ON,Niagara Falls,43.0493,-79.05437,POI3,515.9972428032587
4896221,2017-06-21T03:27:06.047Z,CA,SK,Saskatoon,52.1225,-106.72488,POI1,480.7344500350846
4896140,2017-06-21T04:27:04.583Z,CA,ON,Toronto,43.7068,-79.3991,POI3,503.7275302843556
4896066,2017-06-21T14:27:04.523Z,CA,ON,Ottawa,45.4177,-75.6977,POI3,166.6233725487853
4895966,2017-06-21T15:27:04.357Z,CA,ON,Nepean,45.2778,-75.7563,POI3,173.13874570016765
4895877,2017-06-21T17:27:05.747Z,CA,MB,Winnipeg,49.8136,-97.0759,POI1,1201.8013395543508
